order_id,delivery_date,status
1943,26-02-2025,Delivered
1944,18-11-2024,Delivered
1945,21-12-2024,Delivered
1946,23-01-2025,Cancelled
1947,24-01-2025,Delivered
1948,01-10-2024,Delivered
1949,20-01-2025,Pending
1950,13-11-2024,Delivered
1951,07-02-2025,Delivered
1952,29-09-2024,Delivered
1953,24-02-2025,Delivered
1954,29-10-2024,Pending
1955,04-03-2025,Delivered
1956,21-12-2024,Delivered
1957,21-11-2024,Delivered
1958,07-02-2025,Delivered
1959,07-01-2025,Delivered
1960,09-12-2024,Delivered
1961,27-01-2025,Delivered
1962,06-01-2025,Cancelled
1963,23-06-2024,Delivered
1964,28-02-2025,Delivered
1965,27-01-2025,Delivered
1966,31-05-2024,Delivered
1967,22-01-2025,Delivered
1968,28-10-2024,Delivered
1969,20-09-2024,Delivered
1970,01-11-2024,Pending
1971,22-11-2024,Delivered
1972,04-10-2024,Delivered
1973,18-03-2025,Delivered
1974,24-11-2024,Pending
1975,10-03-2025,Delivered
1976,28-09-2024,Delivered
1977,28-10-2024,Delivered
1978,25-02-2025,Delivered
1979,20-03-2025,Pending
1980,24-03-2025,Delivered
1981,12-09-2024,Delivered
1982,09-12-2024,Delivered
1983,09-09-2024,Delivered
1984,11-06-2024,Delivered
1985,19-03-2025,Cancelled
1986,06-02-2025,Pending
1987,11-11-2024,Pending
1988,05-02-2025,Delivered
1989,07-02-2025,Delivered
1990,15-12-2024,Delivered
1991,21-08-2024,Delivered
1992,17-12-2024,Delivered
1993,18-02-2025,Delivered
1994,07-01-2025,Delivered
1995,21-12-2024,Pending
1996,30-01-2025,Delivered
1997,05-02-2025,Delivered
1998,23-02-2025,Delivered
1999,15-03-2025,Pending
2000,08-10-2024,Delivered
2001,30-09-2024,Delivered
2002,27-10-2024,Pending
2003,03-03-2025,Delivered
2004,09-02-2025,Delivered
2005,02-02-2025,Delivered
2006,14-03-2025,Delivered
2007,06-02-2025,Delivered
2008,17-02-2025,Pending
2009,23-03-2025,Delivered
2010,20-12-2024,Delivered
2011,23-02-2025,Delivered
2012,17-12-2024,Delivered
2013,24-01-2025,Delivered
2014,03-03-2025,Cancelled
2015,19-02-2025,Delivered
2016,17-10-2024,Pending
2017,08-02-2025,Cancelled
2018,17-12-2024,Cancelled
2019,19-02-2025,Delivered
2020,19-02-2025,Delivered
2021,10-12-2024,Delivered
2022,30-01-2025,Delivered
2023,05-12-2024,Pending
2024,19-09-2024,Pending
2025,26-02-2025,Delivered
2026,14-11-2024,Delivered
2027,27-12-2024,Delivered
2028,24-10-2024,Delivered
2029,28-11-2024,Delivered
2030,21-03-2025,Delivered
2031,06-03-2025,Delivered
2032,15-11-2024,Delivered
2033,06-11-2024,Delivered
2034,07-02-2025,Delivered
2035,14-05-2024,Delivered
2036,13-05-2024,Delivered
2037,20-01-2025,Delivered
2038,03-03-2025,Delivered
2039,23-01-2025,Pending
2040,13-02-2025,Delivered
2041,06-02-2025,Pending
2042,10-01-2025,Delivered
2043,07-03-2025,Delivered
2044,22-02-2025,Delivered
2045,21-07-2024,Pending
2046,21-03-2025,Delivered
2047,26-02-2025,Delivered
2048,09-12-2024,Cancelled
2049,16-08-2024,Delivered
2050,26-02-2025,Delivered
2051,29-10-2024,Delivered
2052,01-11-2024,Delivered
2053,22-03-2025,Pending
2054,08-01-2025,Delivered
2055,23-12-2024,Delivered
2056,27-01-2025,Delivered
2057,06-10-2024,Delivered
2058,21-11-2024,Delivered
2059,02-02-2025,Delivered
2060,20-10-2024,Delivered
2061,02-10-2024,Pending
2062,13-03-2025,Cancelled
2063,20-03-2025,Delivered
2064,16-02-2025,Delivered
2065,14-03-2025,Pending
2066,15-03-2025,Delivered
2067,14-03-2025,Delivered
2068,19-01-2025,Delivered
2069,05-03-2025,Delivered
2070,15-03-2025,Delivered
2071,13-01-2025,Delivered
2072,26-06-2024,Delivered
2073,22-12-2024,Delivered
2074,14-03-2025,Delivered
2075,25-05-2024,Delivered
2076,14-12-2024,Delivered
2077,26-02-2025,Delivered
2078,29-11-2024,Cancelled
2079,04-02-2025,Delivered
2080,07-01-2025,Delivered
2081,07-12-2024,Pending
2082,14-03-2025,Delivered
2083,25-09-2024,Delivered
2084,12-01-2025,Pending
2085,12-12-2024,Cancelled
2086,26-10-2024,Delivered
2087,08-08-2024,Pending
2088,27-10-2024,Delivered
2089,09-11-2024,Pending
2090,17-10-2024,Pending
2091,15-03-2025,Delivered
2092,21-02-2025,Delivered
2093,18-01-2025,Pending
2094,15-02-2025,Delivered
2095,01-11-2024,Delivered
2096,24-01-2025,Delivered
2097,14-12-2024,Pending
2098,29-10-2024,Delivered
2099,27-02-2025,Delivered
2100,18-03-2025,Cancelled
2101,05-02-2025,Delivered
2102,26-01-2025,Cancelled
2103,17-12-2024,Pending
2104,12-03-2025,Pending
2105,20-08-2024,Pending
2106,11-05-2024,Delivered
2107,27-02-2025,Delivered
2108,27-07-2024,Delivered
2109,05-11-2024,Delivered
2110,15-01-2025,Pending
2111,20-12-2024,Pending
2112,25-10-2024,Pending
2113,20-02-2025,Pending
2114,03-11-2024,Delivered
2115,07-12-2024,Delivered
2116,29-11-2024,Delivered
2117,14-11-2024,Delivered
2118,24-10-2024,Delivered
2119,16-01-2025,Pending
2120,12-10-2024,Delivered
2121,18-01-2025,Delivered
2122,15-03-2025,Delivered
2123,14-03-2025,Delivered
2124,21-10-2024,Delivered
2125,11-03-2025,Pending
2126,16-08-2024,Delivered
2127,03-03-2025,Delivered
2128,31-01-2025,Delivered
2129,06-11-2024,Delivered
2130,07-01-2025,Cancelled
2131,20-10-2024,Pending
2132,03-10-2024,Delivered
2133,25-02-2025,Delivered
2134,20-02-2025,Pending
2135,15-12-2024,Delivered
2136,17-02-2025,Delivered
2137,29-12-2024,Cancelled
2138,10-10-2024,Delivered
2139,16-04-2024,Delivered
2140,02-12-2024,Delivered
2141,07-03-2025,Pending
2142,22-02-2025,Delivered
2143,05-02-2025,Pending
2144,31-12-2024,Delivered
2145,07-02-2025,Delivered
2146,02-01-2025,Pending
2147,08-03-2025,Delivered
2148,23-02-2025,Pending
2149,20-03-2025,Pending
2150,12-02-2025,Delivered
2151,07-02-2025,Delivered
2152,11-11-2024,Delivered
2153,10-03-2025,Delivered
2154,05-01-2025,Delivered
2155,15-03-2025,Delivered
2156,08-03-2025,Delivered
2157,05-02-2025,Delivered
2158,28-01-2025,Pending
2159,13-09-2024,Pending
2160,09-06-2024,Pending
2161,14-08-2024,Delivered
2162,20-02-2025,Delivered
2163,13-10-2024,Delivered
2164,14-10-2024,Delivered
2165,01-09-2024,Delivered
2166,24-02-2025,Delivered
2167,22-01-2025,Delivered
2168,13-03-2025,Delivered
2169,24-02-2025,Delivered
2170,05-01-2025,Delivered
2171,04-03-2025,Delivered
2172,08-08-2024,Delivered
2173,17-09-2024,Delivered
2174,03-06-2024,Pending
2175,06-01-2025,Delivered
2176,12-02-2025,Cancelled
2177,26-01-2025,Delivered
2178,30-12-2024,Delivered
2179,03-03-2025,Delivered
2180,07-03-2025,Pending
2181,27-06-2024,Delivered
2182,25-01-2025,Delivered
2183,26-07-2024,Delivered
2184,09-01-2025,Pending
2185,29-01-2025,Delivered
2186,04-02-2025,Pending
2187,14-03-2025,Delivered
2188,27-01-2025,Delivered
2189,20-11-2024,Delivered
2190,10-08-2024,Delivered
2191,12-01-2025,Pending
2192,25-03-2025,Delivered
2193,09-02-2025,Delivered
2194,22-12-2024,Delivered
2195,15-03-2025,Delivered
2196,17-07-2024,Delivered
2197,02-02-2025,Delivered
2198,27-07-2024,Delivered
2199,30-09-2024,Delivered
2200,30-12-2024,Delivered
2201,09-01-2025,Delivered
2202,27-02-2025,Delivered
2203,27-01-2025,Delivered
2204,03-01-2025,Delivered
2205,30-01-2025,Delivered
2206,09-03-2025,Delivered
2207,10-03-2025,Delivered
2208,02-03-2025,Delivered
2209,08-10-2024,Cancelled
2210,20-11-2024,Delivered
2211,09-10-2024,Delivered
2212,14-11-2024,Delivered
2213,04-08-2024,Delivered
2214,22-10-2024,Delivered
2215,23-02-2025,Delivered
2216,29-01-2025,Delivered
2217,07-02-2025,Delivered
2218,29-09-2024,Delivered
2219,12-12-2024,Delivered
2220,09-02-2025,Delivered
2221,29-12-2024,Delivered
2222,27-01-2025,Delivered
2223,19-09-2024,Delivered
2224,25-01-2025,Delivered
2225,02-03-2025,Delivered
2226,28-10-2024,Delivered
2227,22-07-2024,Pending
2228,31-12-2024,Delivered
2229,21-03-2025,Cancelled
2230,05-03-2025,Delivered
2231,05-01-2025,Delivered
2232,24-03-2025,Delivered
2233,29-12-2024,Delivered
2234,20-01-2025,Delivered
2235,02-02-2025,Delivered
2236,07-02-2025,Pending
2237,25-01-2025,Delivered
2238,02-10-2024,Delivered
2239,02-12-2024,Delivered
2240,25-11-2024,Delivered
2241,26-02-2025,Delivered
2242,18-08-2024,Delivered
2243,15-08-2024,Delivered
2244,13-03-2025,Pending
2245,09-09-2024,Delivered
2246,08-03-2025,Delivered
2247,06-12-2024,Pending
2248,19-01-2025,Delivered
2249,11-11-2024,Delivered
2250,27-02-2025,Delivered
2251,30-01-2025,Delivered
2252,25-02-2025,Delivered
2253,09-12-2024,Delivered
2254,14-03-2025,Delivered
2255,24-02-2025,Pending
2256,21-12-2024,Delivered
2257,09-07-2024,Delivered
2258,25-03-2025,Pending
2259,21-12-2024,Delivered
2260,31-07-2024,Delivered
2261,03-03-2025,Delivered
2262,01-03-2025,Delivered
2263,16-02-2025,Delivered
2264,11-01-2025,Delivered
2265,10-02-2025,Delivered
2266,25-03-2025,Delivered
2267,11-03-2025,Delivered
2268,29-11-2024,Delivered
2269,24-01-2025,Delivered
2270,28-02-2025,Delivered
2271,26-03-2025,Delivered
2272,29-10-2024,Delivered
2273,20-01-2025,Delivered
2274,29-11-2024,Delivered
2275,20-01-2025,Delivered
2276,31-01-2025,Delivered
2277,14-03-2025,Delivered
2278,09-12-2024,Delivered
2279,26-01-2025,Pending
2280,04-01-2025,Delivered
2281,05-11-2024,Delivered
2282,21-02-2025,Delivered
2283,07-10-2024,Delivered
2284,16-01-2025,Delivered
2285,08-11-2024,Delivered
2286,20-02-2025,Delivered
2287,08-02-2025,Pending
2288,29-05-2024,Cancelled
2289,04-01-2025,Delivered
2290,28-01-2025,Delivered
2291,01-01-2025,Delivered
2292,25-11-2024,Pending
2293,15-01-2025,Delivered
2294,11-01-2025,Delivered
2295,09-03-2025,Delivered
2296,17-11-2024,Delivered
2297,26-02-2025,Delivered
2298,20-03-2025,Delivered
2299,04-11-2024,Delivered
2300,09-12-2024,Delivered
2301,16-01-2025,Pending
2302,24-05-2024,Delivered
2303,08-02-2025,Delivered
2304,03-01-2025,Delivered
2305,24-03-2025,Cancelled
2306,22-03-2025,Delivered
2307,15-01-2025,Delivered
2308,05-08-2024,Delivered
2309,09-02-2025,Pending
2310,20-03-2025,Delivered
2311,26-07-2024,Delivered
2312,21-06-2024,Delivered
2313,26-03-2025,Delivered
2314,03-07-2024,Delivered
2315,26-01-2025,Delivered
2316,13-02-2025,Delivered
2317,24-07-2024,Delivered
2318,04-07-2024,Delivered
2319,27-05-2024,Delivered
2320,12-01-2025,Delivered
2321,29-06-2024,Pending
2322,13-03-2025,Delivered
2323,08-02-2025,Delivered
2324,24-01-2025,Delivered
2325,24-03-2025,Cancelled
2326,28-02-2025,Delivered
2327,27-01-2025,Delivered
2328,23-09-2024,Delivered
2329,20-03-2025,Delivered
2330,25-12-2024,Delivered
2331,16-01-2025,Delivered
2332,24-01-2025,Delivered
2333,12-09-2024,Delivered
2334,04-01-2025,Delivered
2335,20-03-2025,Delivered
2336,10-10-2024,Delivered
2337,04-09-2024,Delivered
2338,23-07-2024,Delivered
2339,13-03-2025,Delivered
2340,04-03-2025,Pending
2341,01-03-2025,Delivered
2342,17-03-2025,Pending
2343,19-10-2024,Delivered
2344,05-12-2024,Delivered
2345,04-12-2024,Delivered
2346,07-01-2025,Delivered
2347,27-01-2025,Delivered
2348,14-01-2025,Delivered
2349,10-12-2024,Delivered
2350,18-12-2024,Delivered
2351,14-02-2025,Delivered
2352,16-03-2025,Delivered
2353,16-02-2025,Delivered
2354,15-12-2024,Pending
2355,09-03-2025,Delivered
2356,08-03-2025,Delivered
2357,23-06-2024,Pending
2358,11-03-2025,Delivered
2359,21-08-2024,Pending
2360,11-09-2024,Delivered
2361,03-11-2024,Delivered
2362,28-08-2024,Delivered
2363,25-01-2025,Delivered
2364,23-03-2025,Delivered
2365,24-03-2025,Delivered
2366,24-01-2025,Delivered
2367,15-10-2024,Delivered
2368,19-03-2025,Delivered
2369,10-03-2025,Delivered
2370,23-03-2025,Delivered
2371,03-02-2025,Delivered
2372,06-01-2025,Pending
2373,13-12-2024,Delivered
2374,06-02-2025,Delivered
2375,07-06-2024,Cancelled
2376,14-03-2025,Delivered
2377,16-03-2025,Delivered
2378,15-03-2025,Pending
2379,23-05-2024,Delivered
2380,30-12-2024,Pending
2381,22-11-2024,Pending
2382,02-12-2024,Delivered
2383,13-03-2025,Delivered
2384,10-10-2024,Pending
2385,24-08-2024,Delivered
2386,07-03-2025,Delivered
2387,22-02-2025,Delivered
2388,23-10-2024,Delivered
2389,08-10-2024,Delivered
2390,20-03-2025,Cancelled
2391,20-12-2024,Pending
2392,12-07-2024,Delivered
2393,18-10-2024,Pending
2394,25-10-2024,Delivered
2395,02-11-2024,Delivered
2396,15-03-2025,Cancelled
2397,07-02-2025,Cancelled
2398,19-03-2024,Delivered
2399,24-09-2024,Delivered
2400,02-02-2025,Delivered
2401,24-11-2024,Delivered
2402,16-02-2025,Delivered
2403,29-08-2024,Delivered
2404,17-01-2025,Delivered
2405,22-03-2025,Delivered
2406,09-10-2024,Delivered
2407,18-03-2025,Delivered
2408,17-01-2025,Delivered
2409,06-08-2024,Delivered
2410,16-12-2024,Delivered
2411,23-03-2025,Delivered
2412,11-03-2025,Delivered
2413,16-11-2024,Delivered
2414,20-02-2025,Pending
2415,23-03-2025,Delivered
2416,09-12-2024,Delivered
2417,12-01-2025,Delivered
2418,22-07-2024,Delivered
2419,24-12-2024,Delivered
2420,14-03-2025,Delivered
2421,08-12-2024,Delivered
2422,12-12-2024,Delivered
2423,11-03-2025,Delivered
2424,01-03-2025,Delivered
2425,18-02-2025,Pending
2426,20-03-2025,Delivered
2427,14-09-2024,Pending
2428,14-12-2024,Pending
2429,31-08-2024,Delivered
2430,28-02-2025,Delivered
2431,21-03-2025,Pending
2432,02-03-2025,Delivered
2433,18-10-2024,Delivered
2434,24-06-2024,Delivered
2435,10-03-2025,Delivered
2436,18-08-2024,Delivered
2437,13-01-2025,Delivered
2438,14-02-2025,Delivered
2439,26-09-2024,Delivered
2440,18-02-2025,Delivered
2441,19-03-2025,Delivered
2442,27-02-2025,Delivered
2443,01-12-2024,Delivered
2444,08-03-2025,Delivered
2445,18-04-2024,Delivered
2446,10-02-2025,Pending
2447,31-10-2024,Pending
2448,03-03-2025,Pending
2449,25-03-2025,Delivered
2450,05-08-2024,Delivered
2451,07-02-2025,Delivered
2452,24-01-2025,Delivered
2453,22-03-2024,Pending
2454,01-05-2024,Delivered
2455,16-01-2025,Delivered
2456,14-08-2024,Delivered
2457,03-11-2024,Delivered
2458,15-07-2024,Delivered
2459,13-02-2025,Delivered
2460,05-10-2024,Delivered
2461,27-11-2024,Delivered
2462,25-12-2024,Delivered
2463,15-01-2025,Delivered
2464,15-02-2025,Delivered
2465,22-12-2024,Delivered
2466,25-09-2024,Pending
2467,10-03-2025,Delivered
2468,11-02-2025,Pending
2469,14-03-2025,Delivered
2470,01-12-2024,Delivered
2471,18-02-2025,Delivered
2472,07-10-2024,Delivered
2473,29-08-2024,Delivered
2474,20-03-2025,Delivered
2475,07-12-2024,Pending
2476,11-12-2024,Delivered
2477,02-11-2024,Delivered
2478,01-10-2024,Delivered
2479,22-01-2025,Pending
2480,15-01-2025,Delivered
2481,10-12-2024,Delivered
2482,12-01-2025,Delivered
2483,19-01-2025,Delivered
2484,17-08-2024,Delivered
2485,29-11-2024,Delivered
2486,20-12-2024,Delivered
2487,10-03-2025,Delivered
2488,03-06-2024,Delivered
2489,20-02-2025,Pending
2490,12-12-2024,Delivered
2491,21-03-2025,Delivered
2492,15-08-2024,Delivered
2493,09-12-2024,Delivered
2494,11-03-2025,Delivered
2495,24-02-2025,Delivered
2496,30-10-2024,Delivered
2497,18-10-2024,Pending
2498,07-02-2025,Delivered
2499,22-06-2024,Delivered
2500,23-01-2025,Pending
2501,17-10-2024,Delivered
2502,14-09-2024,Delivered
2503,26-12-2024,Delivered
2504,03-03-2025,Delivered
2505,11-12-2024,Pending
2506,17-12-2024,Delivered
2507,30-01-2025,Delivered
2508,30-10-2024,Delivered
2509,07-12-2024,Delivered
2510,19-03-2025,Cancelled
2511,02-09-2024,Delivered
2512,11-11-2024,Pending
2513,23-03-2025,Pending
2514,06-03-2025,Delivered
2515,07-03-2025,Delivered
2516,05-11-2024,Pending
2517,20-03-2025,Delivered
2518,29-01-2025,Delivered
2519,08-02-2025,Delivered
2520,28-02-2025,Pending
2521,10-04-2024,Delivered
2522,17-01-2025,Delivered
2523,18-12-2024,Delivered
2524,21-02-2025,Delivered
2525,08-11-2024,Delivered
2526,03-02-2025,Pending
2527,14-03-2025,Delivered
2528,10-07-2024,Cancelled
2529,26-05-2024,Delivered
2530,03-07-2024,Delivered
2531,11-03-2025,Cancelled
2532,03-01-2025,Delivered
2533,31-01-2025,Delivered
2534,20-12-2024,Delivered
2535,01-05-2024,Delivered
2536,09-02-2025,Delivered
2537,25-01-2025,Delivered
2538,15-07-2024,Delivered
2539,11-02-2025,Pending
2540,04-12-2024,Delivered
2541,15-03-2025,Delivered
2542,12-03-2025,Delivered
2543,11-02-2025,Delivered
2544,24-01-2025,Delivered
2545,12-03-2025,Delivered
2546,13-10-2024,Delivered
2547,05-02-2025,Pending
2548,05-01-2025,Delivered
2549,20-02-2025,Delivered
2550,05-12-2024,Delivered
2551,01-02-2025,Delivered
2552,18-02-2025,Delivered
2553,25-08-2024,Delivered
2554,20-08-2024,Delivered
2555,08-02-2025,Delivered
2556,20-10-2024,Delivered
2557,13-03-2025,Delivered
2558,24-01-2025,Delivered
2559,13-02-2025,Delivered
2560,16-10-2024,Delivered
2561,14-01-2025,Delivered
2562,02-03-2025,Pending
2563,22-10-2024,Delivered
2564,25-03-2025,Delivered
2565,29-09-2024,Pending
2566,16-10-2024,Delivered
2567,24-12-2024,Pending
2568,21-07-2024,Delivered
2569,12-12-2024,Pending
2570,01-08-2024,Pending
2571,26-08-2024,Delivered
2572,02-02-2025,Delivered
2573,10-10-2024,Delivered
2574,07-02-2025,Delivered
2575,14-02-2025,Delivered
2576,04-01-2025,Delivered
2577,04-03-2025,Delivered
2578,28-02-2025,Delivered
2579,05-02-2025,Delivered
2580,12-02-2025,Delivered
2581,27-12-2024,Delivered
2582,25-09-2024,Delivered
2583,25-02-2025,Pending
2584,13-03-2025,Delivered
2585,27-12-2024,Delivered
2586,16-03-2025,Pending
2587,12-02-2025,Delivered
2588,25-01-2025,Delivered
2589,02-04-2024,Delivered
2590,13-09-2024,Delivered
2591,16-02-2025,Pending
2592,07-12-2024,Delivered
2593,14-12-2024,Delivered
2594,10-02-2025,Cancelled
2595,10-01-2025,Delivered
2596,19-12-2024,Delivered
2597,06-01-2025,Delivered
2598,13-05-2024,Delivered
2599,23-10-2024,Delivered
2600,23-01-2025,Delivered
2601,10-03-2025,Delivered
2602,11-12-2024,Delivered
2603,05-12-2024,Delivered
2604,11-10-2024,Delivered
2605,28-12-2024,Delivered
2606,06-11-2024,Cancelled
2607,12-02-2025,Delivered
2608,19-03-2025,Delivered
2609,21-03-2025,Delivered
2610,04-02-2025,Delivered
2611,19-03-2025,Delivered
2612,08-01-2025,Pending
2613,13-07-2024,Pending
2614,21-07-2024,Delivered
2615,04-02-2025,Pending
2616,08-03-2025,Delivered
2617,16-11-2024,Pending
2618,07-09-2024,Cancelled
2619,15-03-2025,Delivered
2620,06-08-2024,Pending
2621,01-03-2025,Pending
2622,13-11-2024,Pending
2623,29-10-2024,Pending
2624,13-12-2024,Delivered
2625,21-01-2025,Delivered
2626,17-02-2025,Delivered
2627,09-11-2024,Delivered
2628,27-01-2025,Pending
2629,06-03-2025,Pending
2630,14-02-2025,Delivered
2631,25-12-2024,Delivered
2632,29-12-2024,Pending
2633,12-08-2024,Cancelled
2634,21-01-2025,Delivered
2635,31-01-2025,Delivered
2636,18-12-2024,Delivered
2637,04-03-2025,Delivered
2638,07-01-2025,Cancelled
2639,05-03-2025,Delivered
2640,22-11-2024,Delivered
2641,26-02-2025,Delivered
2642,08-03-2025,Pending
2643,21-02-2025,Delivered
2644,19-08-2024,Delivered
2645,23-03-2025,Delivered
2646,12-03-2025,Delivered
2647,23-10-2024,Delivered
2648,08-02-2025,Delivered
2649,23-03-2025,Pending
2650,02-05-2024,Delivered
2651,30-11-2024,Delivered
2652,19-09-2024,Delivered
2653,26-08-2024,Delivered
2654,13-01-2025,Delivered
2655,16-08-2024,Delivered
2656,18-03-2025,Pending
2657,25-02-2025,Delivered
2658,05-01-2025,Delivered
2659,11-05-2024,Pending
2660,27-02-2025,Delivered
2661,23-11-2024,Delivered
2662,09-10-2024,Delivered
2663,22-02-2025,Delivered
2664,19-09-2024,Delivered
2665,02-03-2025,Delivered
2666,03-02-2025,Pending
2667,08-12-2024,Delivered
2668,05-09-2024,Delivered
2669,16-06-2024,Delivered
2670,27-09-2024,Delivered
2671,01-11-2024,Delivered
2672,21-03-2025,Delivered
2673,26-03-2025,Delivered
2674,18-01-2025,Delivered
2675,08-07-2024,Delivered
2676,28-11-2024,Delivered
2677,21-12-2024,Delivered
2678,04-03-2025,Delivered
2679,31-01-2025,Delivered
2680,10-12-2024,Delivered
2681,16-03-2025,Delivered
2682,15-08-2024,Delivered
2683,16-02-2025,Pending
2684,10-11-2024,Delivered
2685,08-01-2025,Delivered
2686,12-02-2025,Delivered
2687,15-03-2025,Delivered
2688,18-08-2024,Delivered
2689,10-03-2025,Delivered
2690,14-07-2024,Delivered
2691,31-01-2025,Delivered
2692,01-03-2025,Pending
2693,26-01-2025,Delivered
2694,21-02-2025,Delivered
2695,15-02-2025,Delivered
2696,17-08-2024,Delivered
2697,02-02-2025,Delivered
2698,14-11-2024,Delivered
2699,16-02-2025,Delivered
2700,02-12-2024,Delivered
2701,21-06-2024,Delivered
2702,10-09-2024,Delivered
2703,18-09-2024,Cancelled
2704,12-07-2024,Pending
2705,03-10-2024,Delivered
2706,08-12-2024,Delivered
2707,08-02-2025,Delivered
2708,28-09-2024,Delivered
2709,29-08-2024,Pending
2710,19-03-2025,Delivered
2711,26-12-2024,Delivered
2712,16-06-2024,Delivered
2713,06-11-2024,Delivered
2714,03-03-2025,Delivered
2715,14-08-2024,Delivered
2716,29-01-2025,Delivered
2717,07-12-2024,Delivered
2718,26-12-2024,Delivered
2719,24-03-2025,Delivered
2720,18-10-2024,Delivered
2721,27-09-2024,Delivered
2722,24-06-2024,Delivered
2723,23-11-2024,Delivered
2724,08-02-2025,Delivered
2725,26-02-2025,Delivered
2726,30-04-2024,Pending
2727,18-03-2025,Delivered
2728,04-11-2024,Delivered
2729,29-12-2024,Pending
2730,14-03-2025,Delivered
2731,15-03-2025,Delivered
2732,05-11-2024,Pending
2733,18-02-2025,Delivered
2734,01-05-2024,Cancelled
2735,21-01-2025,Delivered
2736,08-01-2025,Delivered
2737,13-03-2025,Delivered
2738,14-10-2024,Pending
2739,26-01-2025,Delivered
2740,26-12-2024,Pending
2741,27-01-2025,Delivered
2742,23-10-2024,Delivered
2743,01-11-2024,Delivered
2744,31-01-2025,Delivered
2745,26-08-2024,Delivered
2746,01-02-2025,Delivered
2747,16-03-2025,Delivered
2748,22-11-2024,Delivered
2749,20-10-2024,Delivered
2750,16-03-2025,Delivered
2751,31-07-2024,Delivered
2752,20-11-2024,Delivered
2753,04-09-2024,Delivered
2754,13-01-2025,Delivered
2755,09-03-2025,Delivered
2756,03-02-2025,Delivered
2757,02-11-2024,Cancelled
2758,07-08-2024,Pending
2759,18-02-2025,Delivered
2760,25-03-2025,Delivered
2761,29-11-2024,Delivered
2762,16-12-2024,Delivered
2763,21-08-2024,Delivered
2764,27-07-2024,Delivered
2765,09-02-2025,Delivered
2766,17-08-2024,Pending
2767,07-05-2024,Pending
2768,22-06-2024,Delivered
2769,10-07-2024,Pending
2770,06-11-2024,Delivered
2771,26-01-2025,Cancelled
2772,12-03-2025,Pending
2773,22-11-2024,Delivered
2774,30-10-2024,Pending
2775,18-03-2025,Delivered
2776,13-11-2024,Pending
2777,10-07-2024,Pending
2778,24-02-2025,Cancelled
2779,20-01-2025,Delivered
2780,01-08-2024,Delivered
2781,18-12-2024,Delivered
2782,12-03-2025,Delivered
2783,13-03-2025,Delivered
2784,11-03-2025,Delivered
2785,05-06-2024,Delivered
2786,26-10-2024,Delivered
2787,11-01-2025,Delivered
2788,08-12-2024,Pending
2789,26-11-2024,Delivered
2790,03-01-2025,Delivered
2791,20-02-2025,Delivered
2792,13-02-2025,Delivered
2793,28-01-2025,Delivered
2794,22-02-2025,Delivered
2795,08-01-2025,Delivered
2796,18-02-2025,Delivered
2797,06-03-2025,Pending
2798,27-01-2025,Delivered
2799,14-03-2025,Delivered
2800,15-01-2025,Delivered
2801,18-01-2025,Delivered
2802,09-02-2025,Delivered
2803,30-10-2024,Delivered
2804,15-03-2025,Delivered
2805,25-08-2024,Delivered
2806,09-10-2024,Delivered
2807,14-12-2024,Delivered
2808,12-10-2024,Delivered
2809,01-11-2024,Delivered
2810,11-01-2025,Delivered
2811,04-12-2024,Delivered
2812,02-02-2025,Pending
2813,11-03-2025,Delivered
2814,31-03-2024,Delivered
2815,24-11-2024,Delivered
2816,30-01-2025,Delivered
2817,31-10-2024,Delivered
2818,21-03-2025,Pending
2819,12-03-2025,Delivered
2820,08-09-2024,Delivered
2821,01-03-2025,Delivered
2822,03-01-2025,Delivered
2823,17-11-2024,Delivered
2824,12-03-2025,Delivered
2825,19-03-2025,Delivered
2826,21-01-2025,Delivered
2827,16-03-2025,Delivered
2828,16-06-2024,Pending
2829,26-10-2024,Delivered
2830,11-10-2024,Delivered
2831,19-02-2025,Cancelled
2832,17-03-2025,Delivered
2833,21-08-2024,Pending
2834,29-01-2025,Delivered
2835,05-02-2025,Delivered
2836,16-12-2024,Delivered
2837,22-07-2024,Delivered
2838,04-11-2024,Delivered
2839,14-12-2024,Delivered
2840,30-01-2025,Delivered
2841,30-08-2024,Delivered
2842,24-01-2025,Delivered
2843,24-11-2024,Pending
2844,23-01-2025,Delivered
2845,27-10-2024,Delivered
2846,08-02-2025,Delivered
2847,30-12-2024,Delivered
2848,02-12-2024,Delivered
2849,13-10-2024,Delivered
2850,10-01-2025,Delivered
2851,07-06-2024,Delivered
2852,05-03-2025,Pending
2853,14-03-2025,Delivered
2854,10-03-2025,Delivered
2855,19-08-2024,Delivered
2856,02-03-2025,Pending
2857,16-12-2024,Delivered
2858,13-03-2025,Pending
2859,20-11-2024,Delivered
2860,28-11-2024,Delivered
2861,18-08-2024,Delivered
2862,22-09-2024,Delivered
2863,30-12-2024,Delivered
2864,21-10-2024,Delivered
2865,24-02-2025,Delivered
2866,08-09-2024,Delivered
2867,17-08-2024,Delivered
2868,08-03-2025,Pending
2869,09-03-2025,Cancelled
2870,11-03-2025,Delivered
2871,26-08-2024,Delivered
2872,16-01-2025,Delivered
2873,27-08-2024,Delivered
2874,08-01-2025,Cancelled
2875,20-02-2025,Delivered
2876,23-08-2024,Pending
2877,22-02-2025,Delivered
2878,15-03-2025,Delivered
2879,12-08-2024,Delivered
2880,08-02-2025,Delivered
2881,22-02-2025,Cancelled
