order_id,customer_id,product_id,order_date,quantity,total_price
1364,29,19,2024-12-18,4,7942.76
1365,11,57,2024-06-07,2,6921.44
1366,833,55,2024-05-27,4,481.08
1367,446,56,2024-03-31,3,12704.82
1368,785,10,2024-08-18,1,4827.1
1369,106,94,2024-06-16,2,7189.16
1370,557,30,2024-04-04,3,7210.86
1371,584,59,2024-05-15,1,2896.46
1372,880,83,2024-06-20,1,823.42
1373,14,17,2024-10-30,2,9843.66
1374,841,62,2024-07-13,4,8398.8
1375,278,16,2025-01-17,2,8517.24
1376,865,57,2025-01-20,1,3460.72
1377,510,100,2024-09-28,4,8081.28
1378,697,23,2024-08-20,3,8699.61
1379,164,3,2024-05-14,1,2420.6
1380,509,81,2024-07-05,2,1728.66
1381,339,78,2024-04-15,2,4915.6
1382,865,75,2024-10-29,3,4857.299999999999
1383,254,37,2024-10-15,3,1795.02
1384,750,74,2024-08-12,3,912.9000000000001
1385,918,98,2024-11-05,2,9203.9
1386,886,52,2024-11-19,4,8144.76
1387,645,22,2024-08-18,4,15971.16
1388,174,51,2025-02-14,4,8904.08
1389,682,65,2024-03-30,1,3181.18
1390,699,50,2024-05-21,2,7206.36
1391,158,85,2024-05-22,4,8928.92
1392,313,80,2024-11-15,4,5621.96
1393,99,14,2024-09-30,2,7994.42
1394,606,74,2024-07-02,1,304.3
1395,301,86,2024-05-09,1,2510.59
1396,128,22,2024-09-17,3,11978.369999999999
1397,784,37,2024-06-03,3,1795.02
1398,75,73,2024-04-25,1,3682.77
1399,934,12,2024-05-27,1,1879.57
1400,353,62,2024-06-27,4,8398.8
1401,164,14,2024-06-04,4,15988.84
1402,673,98,2024-05-20,1,4601.95
1403,983,90,2025-01-31,2,3056.52
1404,180,63,2024-08-14,4,12517.08
1405,243,10,2024-07-24,3,14481.300000000001
1406,778,57,2024-06-12,3,10382.16
1407,477,27,2025-02-18,1,1577.06
1408,111,35,2024-05-04,4,18400.12
1409,312,1,2025-01-19,4,18203.68
1410,714,89,2024-12-29,4,5114.48
1411,318,91,2024-09-01,3,10179.3
1412,121,32,2024-09-14,4,7517.88
1413,734,56,2024-12-22,4,16939.76
1414,615,54,2024-06-04,2,1909.12
1415,129,100,2025-01-02,1,2020.32
1416,888,12,2025-03-06,1,1879.57
1417,767,11,2024-10-12,1,2433.24
1418,347,67,2024-05-10,4,8197.24
1419,165,43,2024-09-30,1,3693.32
1420,354,97,2025-02-24,1,4698.94
1421,141,46,2024-12-15,3,8913.18
1422,109,63,2025-01-07,1,3129.27
1423,352,66,2024-04-22,1,2909.4
1424,229,48,2024-08-23,1,1296.63
1425,805,77,2024-11-02,2,2791.86
1426,464,31,2024-08-07,4,14337.72
1427,297,39,2024-09-06,4,9206.72
1428,973,26,2024-08-07,3,10807.95
1429,376,74,2024-08-01,1,304.3
1430,261,77,2024-12-06,3,4187.79
1431,300,49,2024-06-14,4,252.92
1432,445,69,2024-12-06,2,566.38
1433,475,38,2024-03-25,4,18565.6
1434,556,76,2025-02-28,4,17506.64
1435,94,34,2024-06-20,3,3546.54
1436,829,51,2024-05-12,4,8904.08
1437,434,22,2024-04-14,3,11978.369999999999
1438,145,62,2024-11-29,3,6299.099999999999
1439,885,15,2024-09-25,3,548.55
1440,817,38,2025-02-17,3,13924.199999999999
1441,604,15,2024-09-16,1,182.85
1442,494,62,2024-08-01,3,6299.099999999999
1443,772,78,2024-11-02,3,7373.400000000001
1444,340,87,2025-01-08,1,2680.16
1445,548,6,2024-07-28,3,4688.16
1446,176,72,2025-03-03,3,6559.59
1447,926,40,2025-01-03,2,6324.32
1448,301,51,2024-11-23,1,2226.02
1449,378,47,2024-09-20,4,7428.32
1450,909,80,2024-10-23,3,4216.47
1451,90,54,2024-04-12,1,954.56
1452,638,99,2024-09-22,2,2282.06
1453,736,3,2024-05-09,2,4841.2
1454,406,35,2024-04-06,2,9200.06
1455,489,88,2024-07-28,3,14804.07
1456,389,49,2025-02-18,3,189.69
1457,526,54,2024-10-09,1,954.56
1458,615,81,2024-07-16,3,2592.9900000000002
1459,982,86,2025-01-25,2,5021.18
1460,795,100,2024-03-12,1,2020.32
1461,337,80,2024-10-20,1,1405.49
1462,945,95,2024-06-02,4,6248.92
1463,557,64,2024-06-04,2,9237.14
1464,346,4,2024-09-10,3,9309.69
1465,771,22,2024-07-07,2,7985.58
1466,468,12,2024-07-25,2,3759.14
1467,664,63,2024-10-06,1,3129.27
1468,2,89,2024-09-01,3,3835.8599999999997
1469,708,23,2024-07-04,2,5799.74
1470,954,77,2025-01-05,4,5583.72
1471,328,65,2024-04-24,2,6362.36
1472,497,43,2024-06-04,1,3693.32
1473,69,17,2024-03-23,2,9843.66
1474,113,91,2024-05-15,2,6786.2
1475,798,83,2024-10-09,3,2470.2599999999998
1476,98,3,2024-04-24,3,7261.799999999999
1477,146,65,2025-01-13,4,12724.72
1478,98,43,2025-01-27,3,11079.960000000001
1479,282,90,2024-10-16,4,6113.04
1480,407,45,2024-07-31,4,12591.6
1481,453,37,2024-11-19,1,598.34
1482,24,73,2024-05-04,4,14731.08
1483,180,95,2024-11-19,4,6248.92
1484,402,49,2024-12-29,2,126.46
1485,703,3,2025-01-12,4,9682.4
1486,437,30,2025-02-25,2,4807.24
1487,713,99,2024-04-19,4,4564.12
1488,960,57,2024-11-28,3,10382.16
1489,718,33,2024-11-01,1,1578.73
1490,592,13,2025-02-26,3,11177.400000000001
1491,179,57,2025-02-28,1,3460.72
1492,754,90,2024-07-04,1,1528.26
1493,990,88,2024-09-04,2,9869.38
1494,303,42,2024-12-11,4,16890.64
1495,798,37,2024-12-01,1,598.34
1496,631,79,2024-09-10,1,3319.54
1497,328,65,2024-11-11,4,12724.72
1498,505,61,2024-12-21,3,6403.08
1499,521,53,2025-02-26,1,1430.31
1500,534,39,2024-12-28,2,4603.36
1501,760,26,2024-04-19,4,14410.6
1502,904,64,2025-02-21,1,4618.57
1503,698,66,2024-12-19,3,8728.2
1504,10,80,2024-11-27,2,2810.98
1505,653,25,2024-12-07,1,634.2
1506,829,45,2024-05-14,1,3147.9
1507,310,87,2024-11-25,1,2680.16
1508,579,28,2024-08-10,4,7387.92
1509,970,13,2024-11-02,4,14903.2
1510,726,36,2024-05-28,3,13933.29
1511,132,49,2024-04-26,1,63.23
1512,166,77,2024-08-22,3,4187.79
1513,147,43,2024-07-09,1,3693.32
1514,177,81,2025-03-11,2,1728.66
1515,380,63,2024-04-04,4,12517.08
1516,358,36,2024-11-19,4,18577.72
1517,169,1,2024-07-10,3,13652.76
1518,963,97,2024-08-20,1,4698.94
1519,60,41,2025-02-01,2,3722.66
1520,513,34,2024-09-07,4,4728.72
1521,797,27,2024-07-19,4,6308.24
1522,122,6,2024-06-12,2,3125.44
1523,719,2,2025-01-16,2,3563.86
1524,151,94,2024-08-03,4,14378.32
1525,327,20,2025-01-26,1,3948.05
1526,22,74,2024-05-03,3,912.9000000000001
1527,323,41,2024-06-27,1,1861.33
1528,358,48,2024-07-21,1,1296.63
1529,97,11,2025-01-04,4,9732.96
1530,133,29,2025-03-10,1,1009.64
1531,941,1,2024-11-07,4,18203.68
1532,108,14,2024-12-07,1,3997.21
1533,133,36,2024-03-28,2,9288.86
1534,526,96,2025-01-20,3,2281.95
1535,980,70,2024-04-18,2,928.8
1536,614,99,2024-09-10,1,1141.03
1537,909,54,2025-02-18,3,2863.68
1538,636,37,2024-09-27,4,2393.36
1539,168,20,2024-05-14,4,15792.2
1540,91,22,2024-09-21,2,7985.58
1541,717,22,2025-01-04,1,3992.79
1542,755,6,2025-01-27,3,4688.16
1543,386,73,2024-11-03,4,14731.08
1544,316,39,2025-02-08,2,4603.36
1545,913,98,2024-03-26,2,9203.9
1546,265,67,2025-02-06,4,8197.24
1547,816,85,2024-11-11,4,8928.92
1548,554,75,2024-10-07,3,4857.299999999999
1549,802,68,2024-07-04,3,9977.49
1550,136,35,2025-01-17,2,9200.06
1551,457,61,2025-03-10,1,2134.36
1552,512,74,2025-01-26,4,1217.2
1553,893,66,2024-04-06,3,8728.2
1554,776,27,2024-03-23,1,1577.06
1555,972,44,2024-04-08,2,1510.68
1556,213,52,2024-03-24,4,8144.76
1557,601,2,2024-03-28,1,1781.93
1558,493,39,2025-01-05,2,4603.36
1559,171,2,2024-08-18,1,1781.93
1560,848,77,2024-09-19,4,5583.72
1561,188,81,2024-10-08,2,1728.66
1562,753,6,2024-05-30,4,6250.88
1563,522,43,2024-11-17,2,7386.64
1564,580,88,2024-11-06,3,14804.07
1565,401,64,2024-11-14,4,18474.28
1566,650,7,2024-11-02,2,1087.98
1567,391,37,2024-09-05,1,598.34
1568,208,38,2024-12-05,2,9282.8
1569,605,72,2024-09-17,2,4373.06
1570,907,43,2025-02-23,4,14773.28
1571,341,46,2024-04-03,2,5942.12
1572,881,22,2025-02-15,4,15971.16
1573,398,74,2024-05-19,4,1217.2
1574,649,51,2025-03-11,3,6678.0599999999995
1575,504,23,2024-05-24,2,5799.74
1576,336,59,2024-11-27,3,8689.380000000001
1577,34,67,2024-03-12,4,8197.24
1578,724,64,2024-05-16,1,4618.57
1579,961,95,2024-06-13,1,1562.23
1580,101,42,2024-11-17,3,12667.98
1581,956,23,2025-01-21,3,8699.61
1582,568,35,2024-12-02,3,13800.09
1583,801,84,2024-03-14,4,6674.2
1584,897,32,2024-05-28,3,5638.41
1585,955,41,2025-01-13,3,5583.99
1586,959,47,2025-03-06,3,5571.24
1587,687,52,2025-01-07,3,6108.57
1588,491,92,2024-04-03,3,9129.3
1589,74,56,2024-11-08,3,12704.82
1590,961,20,2024-04-04,1,3948.05
1591,852,91,2024-09-11,3,10179.3
1592,760,4,2024-11-24,4,12412.92
1593,202,34,2024-09-24,2,2364.36
1594,566,94,2025-02-07,2,7189.16
1595,768,27,2024-12-08,1,1577.06
1596,525,50,2024-11-08,4,14412.72
1597,860,13,2024-05-22,4,14903.2
1598,243,33,2024-09-23,3,4736.1900000000005
1599,818,15,2025-01-08,1,182.85
1600,566,77,2024-03-18,1,1395.93
1601,784,17,2025-02-14,1,4921.83
1602,323,69,2024-05-24,2,566.38
1603,184,29,2024-06-02,2,2019.28
1604,308,55,2024-08-04,1,120.27
1605,738,8,2025-02-25,1,3025.99
1606,69,62,2024-08-27,4,8398.8
1607,525,72,2024-10-12,1,2186.53
1608,123,99,2024-12-24,4,4564.12
1609,267,57,2024-08-10,2,6921.44
1610,329,52,2025-03-08,3,6108.57
1611,86,20,2024-11-27,4,15792.2
1612,633,80,2024-05-05,4,5621.96
1613,981,60,2024-12-12,4,19363.92
1614,31,49,2024-08-26,4,252.92
1615,830,94,2024-10-30,4,14378.32
1616,586,13,2025-01-29,4,14903.2
1617,537,11,2024-10-26,1,2433.24
1618,899,16,2024-08-15,3,12775.86
1619,322,59,2024-05-06,4,11585.84
1620,527,30,2024-10-11,1,2403.62
1621,412,28,2025-01-14,3,5540.9400000000005
1622,600,52,2024-05-19,3,6108.57
1623,655,95,2024-10-16,1,1562.23
1624,164,9,2025-01-15,2,9409.04
1625,899,19,2024-05-02,3,5957.07
1626,816,81,2025-02-23,1,864.33
1627,655,83,2024-05-10,4,3293.68
1628,682,54,2024-07-22,4,3818.24
1629,237,81,2024-07-07,1,864.33
1630,538,74,2025-01-07,1,304.3
1631,986,56,2024-04-16,2,8469.88
1632,324,62,2024-11-14,3,6299.099999999999
1633,653,59,2024-09-27,3,8689.380000000001
1634,584,76,2024-11-19,2,8753.32
1635,446,13,2024-06-24,1,3725.8
1636,475,67,2024-04-28,3,6147.93
1637,447,49,2024-11-15,1,63.23
1638,223,60,2025-01-25,1,4840.98
1639,986,1,2025-01-15,3,13652.76
1640,837,54,2024-06-27,4,3818.24
1641,560,74,2024-09-06,4,1217.2
1642,563,93,2024-07-03,1,414.47
1643,201,24,2024-05-22,1,533.63
1644,457,23,2025-01-25,1,2899.87
1645,1000,69,2024-08-20,4,1132.76
1646,535,95,2024-04-20,2,3124.46
1647,180,64,2025-01-01,3,13855.71
1648,223,99,2024-07-26,1,1141.03
1649,880,4,2025-02-26,4,12412.92
1650,548,22,2025-01-26,1,3992.79
1651,586,3,2024-12-26,1,2420.6
1652,313,71,2024-12-07,2,7128.92
1653,385,65,2025-02-26,3,9543.539999999999
1654,456,46,2025-01-11,1,2971.06
1655,547,52,2024-12-10,4,8144.76
1656,143,91,2024-09-08,3,10179.3
1657,559,96,2025-02-20,3,2281.95
1658,379,58,2025-01-25,3,6124.4400000000005
1659,457,4,2025-01-03,1,3103.23
1660,842,8,2024-10-29,3,9077.97
1661,606,5,2024-06-01,2,6799.1
1662,282,85,2024-08-17,1,2232.23
1663,351,1,2024-05-31,3,13652.76
1664,717,87,2024-11-17,3,8040.48
1665,562,33,2025-02-23,2,3157.46
1666,733,98,2024-06-16,1,4601.95
1667,238,32,2024-06-01,4,7517.88
1668,383,32,2024-09-13,2,3758.94
1669,882,1,2024-10-21,2,9101.84
1670,760,45,2024-04-25,3,9443.7
1671,613,22,2025-03-06,4,15971.16
1672,26,38,2024-11-26,3,13924.199999999999
1673,636,12,2025-02-23,4,7518.28
1674,938,98,2024-12-06,4,18407.8
1675,656,79,2024-12-08,1,3319.54
1676,596,31,2024-04-27,4,14337.72
1677,70,24,2025-03-01,4,2134.52
1678,551,18,2024-12-29,2,2543.8
1679,270,43,2024-03-28,2,7386.64
1680,55,48,2024-05-01,2,2593.26
1681,690,8,2025-01-27,1,3025.99
1682,402,13,2024-08-07,1,3725.8
1683,914,57,2024-10-06,1,3460.72
1684,916,10,2025-02-28,1,4827.1
1685,864,97,2024-11-26,1,4698.94
1686,882,73,2024-08-22,4,14731.08
1687,412,37,2024-08-12,2,1196.68
1688,393,39,2025-02-23,1,2301.68
1689,495,99,2024-12-20,4,4564.12
1690,363,2,2025-01-20,1,1781.93
1691,918,73,2024-04-08,3,11048.31
1692,158,38,2024-09-08,3,13924.199999999999
1693,518,69,2024-08-26,2,566.38
1694,696,56,2024-04-03,1,4234.94
1695,264,34,2025-01-04,1,1182.18
1696,152,2,2025-02-19,1,1781.93
1697,650,53,2024-11-02,2,2860.62
1698,739,32,2024-09-23,3,5638.41
1699,164,71,2024-12-10,2,7128.92
1700,213,22,2025-02-19,2,7985.58
1701,77,93,2025-03-04,3,1243.41
1702,853,51,2024-06-22,3,6678.0599999999995
1703,722,50,2024-06-10,3,10809.539999999999
1704,665,81,2025-01-13,3,2592.9900000000002
1705,849,38,2024-06-21,1,4641.4
1706,229,31,2024-10-11,1,3584.43
1707,330,76,2024-07-29,3,13129.98
1708,79,69,2025-01-09,1,283.19
1709,35,42,2024-03-12,2,8445.32
1710,326,8,2024-11-01,3,9077.97
1711,903,76,2024-04-19,2,8753.32
1712,43,42,2024-07-24,3,12667.98
1713,167,8,2025-01-12,1,3025.99
1714,788,47,2024-06-04,1,1857.08
1715,837,13,2024-05-14,2,7451.6
1716,788,77,2024-03-13,3,4187.79
1717,216,20,2024-06-10,4,15792.2
1718,574,79,2025-01-13,3,9958.619999999999
1719,275,13,2024-09-02,1,3725.8
1720,312,93,2024-09-21,3,1243.41
1721,304,94,2025-01-20,4,14378.32
1722,633,64,2024-07-18,1,4618.57
1723,418,98,2024-11-15,2,9203.9
1724,499,95,2024-09-03,4,6248.92
1725,597,41,2024-07-03,2,3722.66
1726,392,100,2024-12-04,3,6060.96
1727,274,2,2024-07-21,1,1781.93
1728,956,50,2025-02-16,4,14412.72
1729,713,42,2024-08-10,4,16890.64
1730,162,100,2024-11-25,3,6060.96
1731,428,12,2024-07-13,4,7518.28
1732,519,49,2024-12-01,2,126.46
1733,3,3,2025-02-20,4,9682.4
1734,878,58,2025-01-07,2,4082.96
1735,855,40,2024-12-15,3,9486.48
1736,400,16,2025-02-06,4,17034.48
1737,213,33,2024-10-28,2,3157.46
1738,343,99,2024-11-01,3,3423.09
1739,943,61,2024-06-11,3,6403.08
1740,113,39,2024-11-15,3,6905.039999999999
1741,420,75,2024-05-22,1,1619.1
1742,765,72,2024-11-09,3,6559.59
1743,725,34,2024-09-22,3,3546.54
1744,227,32,2024-12-03,2,3758.94
1745,298,44,2024-08-06,2,1510.68
1746,33,72,2024-10-03,4,8746.12
1747,469,42,2024-08-27,4,16890.64
1748,402,49,2024-08-10,2,126.46
1749,207,74,2024-12-04,3,912.9000000000001
1750,383,48,2024-08-12,3,3889.8900000000003
1751,616,69,2025-03-10,2,566.38
1752,342,33,2025-03-06,2,3157.46
1753,207,79,2024-12-14,3,9958.619999999999
1754,888,17,2024-08-06,1,4921.83
1755,528,30,2024-10-27,4,9614.48
1756,15,61,2025-01-06,2,4268.72
1757,61,59,2024-05-23,2,5792.92
1758,917,42,2025-01-01,1,4222.66
1759,38,29,2024-06-29,3,3028.92
1760,360,33,2025-03-04,4,6314.92
1761,379,70,2024-05-04,3,1393.1999999999998
1762,891,28,2024-06-25,3,5540.9400000000005
1763,946,9,2024-05-09,3,14113.560000000001
1764,931,49,2024-03-25,3,189.69
1765,881,49,2024-10-25,3,189.69
1766,286,92,2024-11-19,1,3043.1
1767,216,38,2025-02-10,3,13924.199999999999
1768,929,60,2025-02-21,3,14522.939999999999
1769,563,40,2024-12-20,4,12648.64
1770,759,82,2025-01-11,1,1189.69
1771,56,38,2024-03-29,3,13924.199999999999
1772,438,37,2024-07-05,4,2393.36
1773,926,79,2024-10-10,2,6639.08
1774,459,81,2024-12-22,4,3457.32
1775,293,88,2024-09-11,1,4934.69
1776,510,85,2024-04-04,2,4464.46
1777,893,89,2024-08-17,3,3835.8599999999997
1778,572,22,2024-11-04,1,3992.79
1779,677,17,2024-06-28,2,9843.66
1780,391,21,2024-12-21,2,3292.26
1781,755,12,2024-10-21,4,7518.28
1782,491,48,2024-04-19,1,1296.63
1783,971,65,2024-10-05,3,9543.539999999999
1784,691,81,2024-09-11,1,864.33
1785,756,32,2024-11-14,1,1879.47
1786,25,75,2024-11-20,3,4857.299999999999
1787,386,97,2024-09-30,4,18795.76
1788,244,27,2024-11-20,3,4731.18
1789,601,2,2024-12-31,2,3563.86
1790,167,82,2024-09-24,2,2379.38
1791,216,27,2024-07-16,2,3154.12
1792,715,25,2024-07-16,3,1902.6000000000001
1793,958,85,2024-07-07,4,8928.92
1794,774,64,2024-12-31,4,18474.28
1795,167,25,2024-06-08,3,1902.6000000000001
1796,818,76,2024-07-22,4,17506.64
1797,561,51,2024-04-02,3,6678.0599999999995
1798,801,30,2025-03-04,3,7210.86
1799,647,32,2024-06-04,2,3758.94
1800,2,82,2024-03-28,2,2379.38
1801,505,11,2024-10-16,2,4866.48
1802,737,83,2025-02-18,4,3293.68
1803,753,56,2024-11-03,4,16939.76
1804,622,11,2024-09-13,2,4866.48
1805,573,23,2024-05-19,2,5799.74
1806,526,84,2025-01-25,3,5005.65
1807,862,12,2025-03-05,4,7518.28
1808,949,86,2024-07-20,3,7531.77
1809,980,26,2024-05-09,2,7205.3
1810,134,53,2024-06-16,4,5721.24
1811,496,19,2024-09-30,3,5957.07
1812,736,95,2024-11-02,3,4686.6900000000005
1813,796,16,2024-03-29,1,4258.62
1814,498,97,2024-05-02,4,18795.76
1815,489,87,2024-09-23,2,5360.32
1816,17,58,2024-12-16,3,6124.4400000000005
1817,423,40,2025-03-06,3,9486.48
1818,136,68,2024-05-28,2,6651.66
1819,583,29,2025-02-06,4,4038.56
1820,418,77,2024-03-28,1,1395.93
1821,339,71,2025-01-02,3,10693.380000000001
1822,905,3,2024-04-06,1,2420.6
1823,853,94,2025-01-30,3,10783.74
1824,508,48,2024-05-30,3,3889.8900000000003
1825,223,44,2024-05-18,2,1510.68
1826,872,94,2024-07-23,3,10783.74
1827,264,3,2024-08-15,1,2420.6
1828,21,4,2024-10-08,1,3103.23
1829,473,44,2024-10-08,3,2266.02
1830,768,33,2024-10-14,3,4736.1900000000005
1831,642,94,2024-08-17,3,10783.74
1832,988,91,2025-01-10,2,6786.2
1833,907,64,2024-08-21,2,9237.14
1834,625,88,2024-11-04,1,4934.69
1835,717,83,2024-03-23,1,823.42
1836,646,64,2024-05-26,3,13855.71
1837,74,79,2024-04-17,4,13278.16
1838,383,54,2024-05-14,1,954.56
1839,177,34,2024-05-17,1,1182.18
1840,25,32,2024-12-22,3,5638.41
1841,340,98,2024-05-01,4,18407.8
1842,315,6,2024-11-25,2,3125.44
1843,294,8,2024-07-01,4,12103.96
1844,988,44,2024-03-29,4,3021.36
1845,566,62,2024-06-27,1,2099.7
1846,907,36,2024-07-07,4,18577.72
1847,390,53,2024-07-06,3,4290.93
1848,883,6,2025-01-30,1,1562.72
1849,518,53,2024-10-24,1,1430.31
1850,322,11,2024-08-07,4,9732.96
1851,874,74,2024-09-20,2,608.6
1852,507,4,2025-03-03,4,12412.92
1853,55,16,2025-03-05,1,4258.62
1854,861,12,2024-09-18,1,1879.57
1855,432,87,2024-10-02,2,5360.32
1856,637,64,2024-06-17,3,13855.71
1857,349,1,2024-05-10,4,18203.68
1858,281,63,2025-03-09,2,6258.54
1859,236,81,2024-08-12,4,3457.32
1860,932,67,2024-11-27,1,2049.31
1861,1000,27,2024-09-21,4,6308.24
1862,916,33,2024-06-04,2,3157.46
1863,654,95,2025-01-11,2,3124.46
1864,787,100,2024-03-25,3,6060.96
1865,913,31,2024-08-21,4,14337.72
1866,726,60,2025-01-08,3,14522.939999999999
1867,308,52,2025-02-01,3,6108.57
1868,531,5,2025-02-11,1,3399.55
1869,149,40,2024-05-15,4,12648.64
1870,797,96,2024-10-09,1,760.65
1871,741,61,2024-10-30,4,8537.44
1872,284,22,2025-01-28,3,11978.369999999999
1873,151,54,2024-05-04,3,2863.68
1874,274,6,2024-09-09,2,3125.44
1875,505,74,2024-04-17,2,608.6
1876,518,88,2024-10-25,1,4934.69
1877,671,53,2024-09-20,2,2860.62
1878,906,6,2024-06-28,1,1562.72
1879,921,37,2024-11-06,3,1795.02
1880,719,67,2024-07-02,4,8197.24
1881,25,81,2024-12-20,2,1728.66
1882,445,31,2025-02-15,3,10753.289999999999
1883,916,93,2024-04-14,1,414.47
1884,923,90,2024-07-11,2,3056.52
1885,375,25,2025-01-24,1,634.2
1886,510,58,2025-02-14,1,2041.48
1887,622,59,2024-10-19,1,2896.46
1888,792,8,2024-05-18,1,3025.99
1889,191,12,2024-07-08,1,1879.57
1890,106,77,2025-01-31,4,5583.72
1891,751,54,2024-08-16,4,3818.24
1892,830,74,2025-01-19,3,912.9000000000001
1893,347,20,2024-12-08,4,15792.2
1894,698,12,2025-02-14,4,7518.28
1895,534,76,2024-11-11,2,8753.32
1896,857,10,2024-10-04,2,9654.2
1897,495,30,2024-07-13,4,9614.48
1898,599,3,2025-02-26,3,7261.799999999999
1899,1,85,2024-04-24,4,8928.92
1900,336,65,2024-10-31,2,6362.36
1901,91,31,2024-06-12,3,10753.289999999999
1902,186,50,2024-11-25,2,7206.36
1903,826,41,2024-11-15,2,3722.66
1904,777,38,2024-06-27,4,18565.6
1905,4,72,2024-04-10,4,8746.12
1906,232,86,2025-02-04,2,5021.18
1907,992,61,2024-12-08,1,2134.36
1908,823,59,2025-02-28,1,2896.46
1909,205,90,2024-10-07,4,6113.04
1910,696,68,2025-01-09,1,3325.83
1911,863,96,2024-11-04,4,3042.6
1912,552,6,2025-01-24,4,6250.88
1913,321,80,2024-11-07,2,2810.98
1914,779,14,2024-11-10,2,7994.42
1915,275,62,2025-03-03,1,2099.7
1916,188,86,2024-11-08,2,5021.18
1917,555,82,2024-07-15,1,1189.69
1918,997,5,2025-01-02,3,10198.650000000001
1919,163,15,2024-09-03,1,182.85
1920,901,96,2024-07-24,3,2281.95
1921,67,89,2024-12-17,4,5114.48
1922,21,50,2024-10-15,3,10809.539999999999
1923,762,61,2024-05-05,1,2134.36
1924,664,48,2024-06-01,4,5186.52
1925,348,91,2024-07-21,4,13572.4
1926,133,75,2024-06-13,4,6476.4
1927,395,48,2024-09-01,4,5186.52
1928,913,20,2024-07-11,1,3948.05
1929,92,62,2024-06-17,2,4199.4
1930,994,86,2024-08-04,3,7531.77
1931,685,62,2024-07-29,4,8398.8
1932,410,23,2025-01-18,3,8699.61
1933,730,77,2024-12-28,1,1395.93
1934,205,11,2025-03-06,3,7299.719999999999
1935,786,23,2024-09-16,2,5799.74
1936,738,63,2025-01-06,4,12517.08
1937,357,35,2024-12-12,2,9200.06
1938,323,97,2025-03-11,1,4698.94
1939,603,29,2024-06-05,2,2019.28
1940,358,10,2025-01-28,4,19308.4
1941,613,91,2025-02-16,4,13572.4
1942,38,90,2024-10-01,4,6113.04
1943,53,97,2024-12-11,1,4698.94
1944,875,11,2024-10-27,2,4866.48
1945,405,10,2024-11-24,1,4827.1
1946,37,70,2024-08-09,4,1857.6
1947,777,93,2024-11-10,3,1243.41
1948,805,67,2024-07-23,4,8197.24
1949,715,84,2025-01-06,2,3337.1
1950,199,39,2024-10-31,3,6905.039999999999
1951,545,69,2024-07-29,4,1132.76
1952,185,43,2024-07-04,3,11079.960000000001
1953,612,17,2024-11-02,3,14765.49
1954,518,83,2024-07-16,3,2470.2599999999998
1955,479,52,2025-01-27,4,8144.76
1956,155,27,2024-07-06,1,1577.06
1957,394,91,2024-07-04,4,13572.4
1958,796,26,2025-01-07,4,14410.6
1959,423,66,2024-03-11,1,2909.4
1960,425,93,2024-10-04,3,1243.41
1961,79,39,2024-03-30,3,6905.039999999999
1962,153,47,2024-12-30,4,7428.32
1963,541,8,2024-04-27,3,9077.97
1964,531,20,2024-11-17,3,11844.150000000001
1965,777,20,2024-12-22,4,15792.2
1966,15,66,2024-03-11,3,8728.2
1967,589,12,2025-01-15,2,3759.14
1968,907,65,2024-10-15,1,3181.18
1969,87,3,2024-04-12,1,2420.6
1970,867,96,2024-09-20,2,1521.3
1971,90,74,2024-03-26,2,608.6
1972,609,37,2024-04-28,1,598.34
1973,839,95,2025-02-24,3,4686.6900000000005
1974,684,47,2024-11-01,4,7428.32
1975,682,68,2025-03-10,1,3325.83
1976,760,59,2024-03-14,4,11585.84
1977,947,99,2024-09-14,3,3423.09
1978,366,96,2024-11-08,2,1521.3
1979,989,90,2024-08-23,1,1528.26
1980,725,34,2025-02-01,1,1182.18
1981,591,71,2024-05-11,1,3564.46
1982,194,63,2024-06-14,2,6258.54
1983,159,57,2024-08-07,1,3460.72
1984,231,74,2024-05-17,3,912.9000000000001
1985,390,6,2025-03-06,2,3125.44
1986,772,6,2024-12-02,4,6250.88
1987,279,64,2024-07-17,1,4618.57
1988,469,30,2024-04-25,1,2403.62
1989,707,44,2024-10-20,2,1510.68
1990,742,11,2024-11-17,3,7299.719999999999
1991,123,60,2024-07-17,2,9681.96
1992,17,23,2024-10-29,3,8699.61
1993,159,56,2025-01-30,1,4234.94
1994,967,27,2024-12-09,1,1577.06
1995,607,99,2024-10-21,3,3423.09
1996,722,76,2024-08-02,3,13129.98
1997,340,2,2024-07-08,1,1781.93
1998,565,68,2024-05-15,4,13303.32
1999,456,60,2024-08-22,3,14522.939999999999
2000,840,71,2024-08-18,3,10693.380000000001
2001,950,76,2024-07-18,2,8753.32
2002,352,46,2024-03-27,3,8913.18
2003,544,79,2024-08-17,3,9958.619999999999
2004,483,93,2024-07-04,3,1243.41
2005,437,1,2024-11-17,2,9101.84
2006,238,3,2025-02-08,3,7261.799999999999
2007,737,8,2025-01-23,3,9077.97
2008,521,100,2025-01-22,3,6060.96
2009,403,21,2025-02-21,1,1646.13
2010,848,22,2024-09-06,2,7985.58
2011,867,32,2025-02-08,1,1879.47
2012,209,8,2024-10-11,1,3025.99
2013,584,3,2025-01-14,4,9682.4
2014,726,71,2025-02-15,1,3564.46
2015,243,24,2025-02-10,2,1067.26
2016,840,16,2024-09-11,4,17034.48
2017,151,25,2025-01-01,1,634.2
2018,737,9,2024-08-21,3,14113.560000000001
2019,22,96,2025-02-14,3,2281.95
